isogroup rlog
isogroup=41668 -3.50402453850809
isogroup=41728 -3.50402453850809
isogroup=41744 -3.50402453850809
isogroup=41828 -3.50402453850809
isogroup=41910 -3.50402453850809
isogroup=41971 -3.50402453850809
isogroup=42034 -3.50402453850809
isogroup=42151 -3.50402453850809
isogroup=42181 -3.50402453850809
isogroup=42287 -3.50402453850809
isogroup=42408 -3.50402453850809
isogroup=42489 -3.50402453850809
isogroup=42526 -3.50402453850809
isogroup=42681 -3.50402453850809
isogroup=42740 -3.50402453850809
isogroup=42755 -3.50402453850809
isogroup=42774 -3.50402453850809
isogroup=42977 -3.50402453850809
isogroup=43215 -3.50402453850809
isogroup=43355 -3.50402453850809
isogroup=43563 -3.50402453850809
isogroup=43564 -3.50402453850809
isogroup=43596 -3.50402453850809
isogroup=43688 -3.50402453850809
isogroup=43717 -3.50402453850809
isogroup=43738 -3.50402453850809
isogroup=43819 -3.50402453850809
isogroup=44266 -3.50402453850809
isogroup=44566 -3.50402453850809
isogroup=44684 -3.50402453850809
isogroup=44718 -3.50402453850809
isogroup=44987 -3.50402453850809
isogroup=45028 -3.50402453850809
isogroup=45198 -3.50402453850809
isogroup=45468 -3.50402453850809
isogroup=45816 -3.50402453850809
isogroup=46114 -3.50402453850809
isogroup=46162 -3.50402453850809
isogroup=46228 -3.50402453850809
isogroup=46449 -3.50402453850809
isogroup=5648 -3.50402453850809
isogroup=6830.1 -3.50402453850809
isogroup=7124 -3.50402453850809
isogroup=736 -3.50402453850809
isogroup=7482 -3.50402453850809
isogroup=7562 -3.50402453850809
isogroup=8218 -3.50402453850809
isogroup=8466 -3.50402453850809
isogroup=8762 -3.50402453850809
isogroup=8911 -3.50402453850809
isogroup=8969 -3.50402453850809
isogroup=9227 -3.50402453850809
isogroup=9488 -3.50402453850809
isogroup=9736 -3.50402453850809
isogroup=9871 -3.50402453850809
isogroup=10159 -3.50035120810983
isogroup=10204 -3.50035120810983
isogroup=10612 -3.50035120810983
isogroup=10984 -3.50035120810983
isogroup=11093 -3.50035120810983
isogroup=11168 -3.50035120810983
isogroup=11968.1 -3.50035120810983
isogroup=12388 -3.50035120810983
isogroup=12612 -3.50035120810983
isogroup=13090 -3.50035120810983
isogroup=13124 -3.50035120810983
isogroup=13620 -3.50035120810983
isogroup=14277 -3.50035120810983
isogroup=14294 -3.50035120810983
isogroup=14406 -3.50035120810983
isogroup=14757 -3.50035120810983
isogroup=14928 -3.50035120810983
isogroup=15071 -3.50035120810983
isogroup=15226 -3.50035120810983
isogroup=15268 -3.50035120810983
isogroup=15278 -3.50035120810983
isogroup=15557 -3.50035120810983
isogroup=15623 -3.50035120810983
isogroup=15823 -3.50035120810983
isogroup=16337.1 -3.50035120810983
isogroup=16418 -3.50035120810983
isogroup=16550 -3.50035120810983
isogroup=1661 -3.50035120810983
isogroup=16851 -3.50035120810983
isogroup=16929 -3.50035120810983
isogroup=16948 -3.50035120810983
isogroup=16949 -3.50035120810983
isogroup=17678 -3.50035120810983
isogroup=17810 -3.50035120810983
isogroup=17824 -3.50035120810983
isogroup=17922 -3.50035120810983
isogroup=18268 -3.50035120810983
isogroup=19335 -3.50035120810983
isogroup=19522 -3.50035120810983
isogroup=19668 -3.50035120810983
isogroup=19842 -3.50035120810983
isogroup=20064 -3.50035120810983
isogroup=20267 -3.50035120810983
isogroup=20341 -3.50035120810983
isogroup=20375 -3.50035120810983
isogroup=20465 -3.50035120810983
isogroup=20509 -3.50035120810983
isogroup=20570 -3.50035120810983
isogroup=20636 -3.50035120810983
isogroup=20722 -3.50035120810983
isogroup=21164 -3.50035120810983
isogroup=21168 -3.50035120810983
isogroup=21336 -3.50035120810983
isogroup=21403 -3.50035120810983
isogroup=21603 -3.50035120810983
isogroup=21659 -3.50035120810983
isogroup=21664 -3.50035120810983
isogroup=22322 -3.50035120810983
isogroup=22398 -3.50035120810983
isogroup=22479 -3.50035120810983
isogroup=22537 -3.50035120810983
isogroup=22579 -3.50035120810983
isogroup=22605 -3.50035120810983
isogroup=22612 -3.50035120810983
isogroup=22896 -3.50035120810983
isogroup=23073 -3.50035120810983
isogroup=23346 -3.50035120810983
isogroup=23445 -3.50035120810983
isogroup=23542 -3.50035120810983
isogroup=23576 -3.50035120810983
isogroup=23697 -3.50035120810983
isogroup=23724 -3.50035120810983
isogroup=24072 -3.50035120810983
isogroup=24162 -3.50035120810983
isogroup=24171 -3.50035120810983
isogroup=24493 -3.50035120810983
isogroup=24680 -3.50035120810983
isogroup=24769 -3.50035120810983
isogroup=25371 -3.50035120810983
isogroup=25726 -3.50035120810983
isogroup=25729 -3.50035120810983
isogroup=25731 -3.50035120810983
isogroup=25745 -3.50035120810983
isogroup=25780 -3.50035120810983
isogroup=25808 -3.50035120810983
isogroup=25881 -3.50035120810983
isogroup=26456 -3.50035120810983
isogroup=26516 -3.50035120810983
isogroup=26709 -3.50035120810983
isogroup=26867 -3.50035120810983
isogroup=26893 -3.50035120810983
isogroup=27032 -3.50035120810983
isogroup=27112 -3.50035120810983
isogroup=27554 -3.50035120810983
isogroup=28061 -3.50035120810983
isogroup=28853 -3.50035120810983
isogroup=28996 -3.50035120810983
isogroup=29233 -3.50035120810983
isogroup=29327 -3.50035120810983
isogroup=29348 -3.50035120810983
isogroup=29403 -3.50035120810983
isogroup=29455 -3.50035120810983
isogroup=29634 -3.50035120810983
isogroup=29751 -3.50035120810983
isogroup=30232 -3.50035120810983
isogroup=30248 -3.50035120810983
isogroup=30568 -3.50035120810983
isogroup=30638 -3.50035120810983
isogroup=30647 -3.50035120810983
isogroup=30759 -3.50035120810983
isogroup=30978 -3.50035120810983
isogroup=31061 -3.50035120810983
isogroup=31350 -3.50035120810983
isogroup=31446 -3.50035120810983
isogroup=31639 -3.50035120810983
isogroup=31705 -3.50035120810983
isogroup=31979 -3.50035120810983
isogroup=32032 -3.50035120810983
isogroup=32034 -3.50035120810983
isogroup=32177 -3.50035120810983
isogroup=32205 -3.50035120810983
isogroup=32527 -3.50035120810983
isogroup=32654 -3.50035120810983
isogroup=32702 -3.50035120810983
isogroup=32734 -3.50035120810983
isogroup=32831 -3.50035120810983
isogroup=32940 -3.50035120810983
isogroup=33049 -3.50035120810983
isogroup=33148 -3.50035120810983
isogroup=33182 -3.50035120810983
isogroup=33381 -3.50035120810983
isogroup=33452 -3.50035120810983
isogroup=33467 -3.50035120810983
isogroup=33490 -3.50035120810983
isogroup=33564 -3.50035120810983
isogroup=33616 -3.50035120810983
isogroup=33745 -3.50035120810983
isogroup=33779 -3.50035120810983
isogroup=33908 -3.50035120810983
isogroup=33946 -3.50035120810983
isogroup=34178 -3.50035120810983
isogroup=34275 -3.50035120810983
isogroup=34410 -3.50035120810983
isogroup=34806 -3.50035120810983
isogroup=34881 -3.50035120810983
isogroup=34883 -3.50035120810983
isogroup=34899 -3.50035120810983
isogroup=34934 -3.50035120810983
isogroup=35031 -3.50035120810983
isogroup=35147 -3.50035120810983
isogroup=35167 -3.50035120810983
isogroup=35321 -3.50035120810983
isogroup=35329 -3.50035120810983
isogroup=35383 -3.50035120810983
isogroup=35388 -3.50035120810983
isogroup=35720 -3.50035120810983
isogroup=35924 -3.50035120810983
isogroup=36083 -3.50035120810983
isogroup=36435 -3.50035120810983
isogroup=36558 -3.50035120810983
isogroup=36859 -3.50035120810983
isogroup=36864 -3.50035120810983
isogroup=36914 -3.50035120810983
isogroup=36926 -3.50035120810983
isogroup=36970 -3.50035120810983
isogroup=37020 -3.50035120810983
isogroup=37117 -3.50035120810983
isogroup=37123 -3.50035120810983
isogroup=37338 -3.50035120810983
isogroup=37405 -3.50035120810983
isogroup=37457 -3.50035120810983
isogroup=37531 -3.50035120810983
isogroup=37555 -3.50035120810983
isogroup=37595 -3.50035120810983
isogroup=37684 -3.50035120810983
isogroup=37764 -3.50035120810983
isogroup=37872 -3.50035120810983
isogroup=38051 -3.50035120810983
isogroup=38086 -3.50035120810983
isogroup=38147 -3.50035120810983
isogroup=38461 -3.50035120810983
isogroup=38489 -3.50035120810983
isogroup=38502 -3.50035120810983
isogroup=38849 -3.50035120810983
isogroup=38907 -3.50035120810983
isogroup=39075 -3.50035120810983
isogroup=39149 -3.50035120810983
isogroup=39264 -3.50035120810983
isogroup=39271 -3.50035120810983
isogroup=39413 -3.50035120810983
isogroup=39519 -3.50035120810983
isogroup=39631 -3.50035120810983
isogroup=39692 -3.50035120810983
isogroup=39712 -3.50035120810983
isogroup=39729 -3.50035120810983
isogroup=39754 -3.50035120810983
isogroup=39834 -3.50035120810983
isogroup=39850 -3.50035120810983
isogroup=39858 -3.50035120810983
isogroup=39901 -3.50035120810983
isogroup=39963 -3.50035120810983
isogroup=40014 -3.50035120810983
isogroup=40016 -3.50035120810983
isogroup=40038 -3.50035120810983
isogroup=40149 -3.50035120810983
isogroup=40299 -3.50035120810983
isogroup=40311 -3.50035120810983
isogroup=40399 -3.50035120810983
isogroup=40460 -3.50035120810983
isogroup=40489 -3.50035120810983
isogroup=40509 -3.50035120810983
isogroup=40615 -3.50035120810983
isogroup=40848 -3.50035120810983
isogroup=40882 -3.50035120810983
isogroup=40950 -3.50035120810983
isogroup=40952 -3.50035120810983
isogroup=40971 -3.50035120810983
isogroup=41039 -3.50035120810983
isogroup=41057 -3.50035120810983
isogroup=41191 -3.50035120810983
isogroup=41244 -3.50035120810983
isogroup=41264 -3.50035120810983
isogroup=41316 -3.50035120810983
isogroup=41345 -3.50035120810983
isogroup=41402 -3.50035120810983
isogroup=41647 -3.50035120810983
isogroup=41669 -3.50035120810983
isogroup=41891 -3.50035120810983
isogroup=41969 -3.50035120810983
isogroup=41988 -3.50035120810983
isogroup=42053 -3.50035120810983
isogroup=42077 -3.50035120810983
isogroup=42147 -3.50035120810983
isogroup=42206 -3.50035120810983
isogroup=42277 -3.50035120810983
isogroup=42551 -3.50035120810983
isogroup=42599 -3.50035120810983
isogroup=42616 -3.50035120810983
isogroup=42663 -3.50035120810983
isogroup=42698 -3.50035120810983
isogroup=42801 -3.50035120810983
isogroup=42916 -3.50035120810983
isogroup=42923 -3.50035120810983
isogroup=42932 -3.50035120810983
isogroup=43116 -3.50035120810983
isogroup=43347 -3.50035120810983
isogroup=43467 -3.50035120810983
isogroup=44127 -3.50035120810983
isogroup=44277 -3.50035120810983
isogroup=44334 -3.50035120810983
isogroup=44373 -3.50035120810983
isogroup=44538 -3.50035120810983
isogroup=44546 -3.50035120810983
isogroup=44594 -3.50035120810983
isogroup=44598 -3.50035120810983
isogroup=44650 -3.50035120810983
isogroup=44765 -3.50035120810983
isogroup=44813 -3.50035120810983
isogroup=45050 -3.50035120810983
isogroup=45058 -3.50035120810983
isogroup=45210 -3.50035120810983
isogroup=45264 -3.50035120810983
isogroup=45342 -3.50035120810983
isogroup=45409 -3.50035120810983
isogroup=45652 -3.50035120810983
isogroup=45759 -3.50035120810983
isogroup=45822 -3.50035120810983
isogroup=45985 -3.50035120810983
isogroup=46068 -3.50035120810983
isogroup=46181 -3.50035120810983
isogroup=46277 -3.50035120810983
isogroup=46365 -3.50035120810983
isogroup=46366 -3.50035120810983
isogroup=46387 -3.50035120810983
isogroup=46439 -3.50035120810983
isogroup=46470 -3.50035120810983
isogroup=46507 -3.50035120810983
isogroup=4809 -3.50035120810983
isogroup=5248 -3.50035120810983
isogroup=6421 -3.50035120810983
isogroup=6463 -3.50035120810983
isogroup=6522 -3.50035120810983
isogroup=6636 -3.50035120810983
isogroup=6968 -3.50035120810983
isogroup=7324 -3.50035120810983
isogroup=7693 -3.50035120810983
isogroup=8181 -3.50035120810983
isogroup=8210 -3.50035120810983
isogroup=826 -3.50035120810983
isogroup=8285 -3.50035120810983
isogroup=8647 -3.50035120810983
isogroup=8672 -3.50035120810983
isogroup=9501 -3.50035120810983
isogroup=9765 -3.50035120810983
isogroup=10029 -3.50009351899891
isogroup=10120 -3.50009351899891
isogroup=1131 -3.50009351899891
isogroup=11604 -3.50009351899891
isogroup=11671 -3.50009351899891
isogroup=11767 -3.50009351899891
isogroup=12360 -3.50009351899891
isogroup=12652 -3.50009351899891
isogroup=12808 -3.50009351899891
isogroup=12874 -3.50009351899891
isogroup=13268 -3.50009351899891
isogroup=13273 -3.50009351899891
isogroup=13343 -3.50009351899891
isogroup=13794 -3.50009351899891
isogroup=13857.1 -3.50009351899891
isogroup=13961 -3.50009351899891
isogroup=14026 -3.50009351899891
isogroup=14076 -3.50009351899891
isogroup=14126 -3.50009351899891
isogroup=14429 -3.50009351899891
isogroup=14890 -3.50009351899891
isogroup=15215 -3.50009351899891
isogroup=15370 -3.50009351899891
isogroup=15547 -3.50009351899891
isogroup=15583 -3.50009351899891
isogroup=15753 -3.50009351899891
isogroup=16095 -3.50009351899891
isogroup=16320 -3.50009351899891
isogroup=16770 -3.50009351899891
isogroup=16800 -3.50009351899891
isogroup=1688 -3.50009351899891
isogroup=17152 -3.50009351899891
isogroup=17688 -3.50009351899891
isogroup=17721 -3.50009351899891
isogroup=17791 -3.50009351899891
isogroup=18032 -3.50009351899891
isogroup=18044 -3.50009351899891
isogroup=18500 -3.50009351899891
isogroup=18606 -3.50009351899891
isogroup=18954 -3.50009351899891
isogroup=19498 -3.50009351899891
isogroup=19502 -3.50009351899891
isogroup=19931 -3.50009351899891
isogroup=20531 -3.50009351899891
isogroup=20542 -3.50009351899891
isogroup=20576 -3.50009351899891
isogroup=20640 -3.50009351899891
isogroup=20678 -3.50009351899891
isogroup=20835 -3.50009351899891
isogroup=20858 -3.50009351899891
isogroup=20952 -3.50009351899891
isogroup=21380 -3.50009351899891
isogroup=21517 -3.50009351899891
isogroup=21586 -3.50009351899891
isogroup=21594 -3.50009351899891
isogroup=21617 -3.50009351899891
isogroup=22272 -3.50009351899891
isogroup=22274 -3.50009351899891
isogroup=22395 -3.50009351899891
isogroup=22511 -3.50009351899891
isogroup=22822 -3.50009351899891
isogroup=22963 -3.50009351899891
isogroup=23149 -3.50009351899891
isogroup=23259 -3.50009351899891
isogroup=23288 -3.50009351899891
isogroup=23476 -3.50009351899891
isogroup=24139 -3.50009351899891
isogroup=24251 -3.50009351899891
isogroup=24470 -3.50009351899891
isogroup=24694 -3.50009351899891
isogroup=24729 -3.50009351899891
isogroup=24840 -3.50009351899891
isogroup=24889 -3.50009351899891
isogroup=25076 -3.50009351899891
isogroup=25078 -3.50009351899891
isogroup=25617 -3.50009351899891
isogroup=25695 -3.50009351899891
isogroup=25888 -3.50009351899891
isogroup=25895 -3.50009351899891
isogroup=26452 -3.50009351899891
isogroup=26454 -3.50009351899891
isogroup=26495 -3.50009351899891
isogroup=26504 -3.50009351899891
isogroup=26637 -3.50009351899891
isogroup=26698 -3.50009351899891
isogroup=26776 -3.50009351899891
isogroup=26896 -3.50009351899891
isogroup=27083 -3.50009351899891
isogroup=27396 -3.50009351899891
isogroup=27754 -3.50009351899891
isogroup=28091 -3.50009351899891
isogroup=28301 -3.50009351899891
isogroup=2833 -3.50009351899891
isogroup=28432 -3.50009351899891
isogroup=28677 -3.50009351899891
isogroup=28685 -3.50009351899891
isogroup=28976 -3.50009351899891
isogroup=29059 -3.50009351899891
isogroup=29112 -3.50009351899891
isogroup=29113 -3.50009351899891
isogroup=29140 -3.50009351899891
isogroup=29179 -3.50009351899891
isogroup=29203 -3.50009351899891
isogroup=29410 -3.50009351899891
isogroup=29561 -3.50009351899891
isogroup=29658 -3.50009351899891
isogroup=29685 -3.50009351899891
isogroup=29835 -3.50009351899891
isogroup=29866 -3.50009351899891
isogroup=30330 -3.50009351899891
isogroup=30419 -3.50009351899891
isogroup=30440 -3.50009351899891
isogroup=30514 -3.50009351899891
isogroup=30933 -3.50009351899891
isogroup=31024 -3.50009351899891
isogroup=31122 -3.50009351899891
isogroup=31400 -3.50009351899891
isogroup=31519 -3.50009351899891
isogroup=31658 -3.50009351899891
isogroup=31744 -3.50009351899891
isogroup=31842 -3.50009351899891
isogroup=32042 -3.50009351899891
isogroup=32141 -3.50009351899891
isogroup=32347 -3.50009351899891
isogroup=32415 -3.50009351899891
isogroup=32423 -3.50009351899891
isogroup=32465 -3.50009351899891
isogroup=32523 -3.50009351899891
isogroup=32525 -3.50009351899891
isogroup=32559 -3.50009351899891
isogroup=32579 -3.50009351899891
isogroup=32589 -3.50009351899891
isogroup=32692 -3.50009351899891
isogroup=32783 -3.50009351899891
isogroup=32881 -3.50009351899891
isogroup=33121 -3.50009351899891
isogroup=33327 -3.50009351899891
isogroup=33443 -3.50009351899891
isogroup=33756 -3.50009351899891
isogroup=33936 -3.50009351899891
isogroup=33950 -3.50009351899891
isogroup=34020 -3.50009351899891
isogroup=34298 -3.50009351899891
isogroup=34433 -3.50009351899891
isogroup=34528 -3.50009351899891
isogroup=34691 -3.50009351899891
isogroup=34721 -3.50009351899891
isogroup=34754 -3.50009351899891
isogroup=34786 -3.50009351899891
isogroup=34809 -3.50009351899891
isogroup=34810 -3.50009351899891
isogroup=34957 -3.50009351899891
isogroup=35019 -3.50009351899891
isogroup=35072 -3.50009351899891
isogroup=35128 -3.50009351899891
isogroup=35270 -3.50009351899891
isogroup=35288 -3.50009351899891
isogroup=35292 -3.50009351899891
isogroup=35399 -3.50009351899891
isogroup=35470 -3.50009351899891
isogroup=35512 -3.50009351899891
isogroup=35584 -3.50009351899891
isogroup=35614 -3.50009351899891
isogroup=35972 -3.50009351899891
isogroup=36043 -3.50009351899891
isogroup=36226 -3.50009351899891
isogroup=36401 -3.50009351899891
isogroup=36414 -3.50009351899891
isogroup=36724 -3.50009351899891
isogroup=36749 -3.50009351899891
isogroup=36967 -3.50009351899891
isogroup=36991 -3.50009351899891
isogroup=37033 -3.50009351899891
isogroup=37091 -3.50009351899891
isogroup=37238 -3.50009351899891
isogroup=37295 -3.50009351899891
isogroup=37368 -3.50009351899891
isogroup=37395 -3.50009351899891
isogroup=37575 -3.50009351899891
isogroup=37630 -3.50009351899891
isogroup=37720 -3.50009351899891
isogroup=37835 -3.50009351899891
isogroup=37911 -3.50009351899891
isogroup=37972 -3.50009351899891
isogroup=38058 -3.50009351899891
isogroup=38074 -3.50009351899891
isogroup=38127 -3.50009351899891
isogroup=38249 -3.50009351899891
isogroup=38384 -3.50009351899891
isogroup=38438 -3.50009351899891
isogroup=38486 -3.50009351899891
isogroup=38518 -3.50009351899891
isogroup=38552 -3.50009351899891
isogroup=38792 -3.50009351899891
isogroup=3898 -3.50009351899891
isogroup=39013 -3.50009351899891
isogroup=39152 -3.50009351899891
isogroup=39203 -3.50009351899891
isogroup=39368 -3.50009351899891
isogroup=39414 -3.50009351899891
isogroup=39527 -3.50009351899891
isogroup=39542 -3.50009351899891
isogroup=39623 -3.50009351899891
isogroup=39713 -3.50009351899891
isogroup=39761 -3.50009351899891
isogroup=39925 -3.50009351899891
isogroup=39936 -3.50009351899891
isogroup=39961 -3.50009351899891
isogroup=4008 -3.50009351899891
isogroup=40112 -3.50009351899891
isogroup=40128 -3.50009351899891
isogroup=40288 -3.50009351899891
isogroup=40309 -3.50009351899891
isogroup=40328 -3.50009351899891
isogroup=40373 -3.50009351899891
isogroup=40394 -3.50009351899891
isogroup=40499 -3.50009351899891
isogroup=40548 -3.50009351899891
isogroup=40555 -3.50009351899891
isogroup=40558 -3.50009351899891
isogroup=40747 -3.50009351899891
isogroup=40763 -3.50009351899891
isogroup=40828 -3.50009351899891
isogroup=40851 -3.50009351899891
isogroup=40972 -3.50009351899891
isogroup=41238 -3.50009351899891
isogroup=41270 -3.50009351899891
isogroup=41293 -3.50009351899891
isogroup=41434 -3.50009351899891
isogroup=41478 -3.50009351899891
isogroup=41636 -3.50009351899891
isogroup=41788 -3.50009351899891
isogroup=41790 -3.50009351899891
isogroup=41816 -3.50009351899891
isogroup=41956 -3.50009351899891
isogroup=42032 -3.50009351899891
isogroup=42043 -3.50009351899891
isogroup=42105 -3.50009351899891
isogroup=42124 -3.50009351899891
isogroup=42184 -3.50009351899891
isogroup=42212 -3.50009351899891
isogroup=42299 -3.50009351899891
isogroup=42302 -3.50009351899891
isogroup=42451 -3.50009351899891
isogroup=42657 -3.50009351899891
isogroup=42687 -3.50009351899891
isogroup=42705 -3.50009351899891
isogroup=42746 -3.50009351899891
isogroup=43032 -3.50009351899891
isogroup=43124 -3.50009351899891
isogroup=43236 -3.50009351899891
isogroup=43330 -3.50009351899891
isogroup=43746 -3.50009351899891
isogroup=43869 -3.50009351899891
isogroup=44155 -3.50009351899891
isogroup=44197 -3.50009351899891
isogroup=44389 -3.50009351899891
isogroup=44439 -3.50009351899891
isogroup=44503 -3.50009351899891
isogroup=44544 -3.50009351899891
isogroup=44671 -3.50009351899891
isogroup=44693 -3.50009351899891
isogroup=44785 -3.50009351899891
isogroup=44911 -3.50009351899891
isogroup=45063 -3.50009351899891
isogroup=45131 -3.50009351899891
isogroup=45373 -3.50009351899891
isogroup=45542 -3.50009351899891
isogroup=45583 -3.50009351899891
isogroup=45594 -3.50009351899891
isogroup=45751 -3.50009351899891
isogroup=45768 -3.50009351899891
isogroup=46022 -3.50009351899891
isogroup=46024 -3.50009351899891
isogroup=46347 -3.50009351899891
isogroup=46467 -3.50009351899891
isogroup=46510 -3.50009351899891
isogroup=4744 -3.50009351899891
isogroup=558.3 -3.50009351899891
isogroup=6179 -3.50009351899891
isogroup=6256 -3.50009351899891
isogroup=6863 -3.50009351899891
isogroup=7185 -3.50009351899891
isogroup=7367 -3.50009351899891
isogroup=747 -3.50009351899891
isogroup=7895 -3.50009351899891
isogroup=8034 -3.50009351899891
isogroup=8036 -3.50009351899891
isogroup=9075 -3.50009351899891
isogroup=9137 -3.50009351899891
isogroup=9162 -3.50009351899891
isogroup=9873 -3.50009351899891
isogroup=10117 -3.48727896286811
isogroup=11910 -3.48727896286811
isogroup=12006 -3.48727896286811
isogroup=1233 -3.48727896286811
isogroup=12500 -3.48727896286811
isogroup=12708 -3.48727896286811
isogroup=12804 -3.48727896286811
isogroup=13382 -3.48727896286811
isogroup=13568 -3.48727896286811
isogroup=13571 -3.48727896286811
isogroup=14628 -3.48727896286811
isogroup=14653 -3.48727896286811
isogroup=15039 -3.48727896286811
isogroup=15090 -3.48727896286811
isogroup=15536 -3.48727896286811
isogroup=15820 -3.48727896286811
isogroup=15920 -3.48727896286811
isogroup=1611 -3.48727896286811
isogroup=16235 -3.48727896286811
isogroup=16245 -3.48727896286811
isogroup=1625 -3.48727896286811
isogroup=16388 -3.48727896286811
isogroup=16557 -3.48727896286811
isogroup=16568 -3.48727896286811
isogroup=16833 -3.48727896286811
isogroup=16867 -3.48727896286811
isogroup=16954 -3.48727896286811
isogroup=17556 -3.48727896286811
isogroup=17629 -3.48727896286811
isogroup=17704 -3.48727896286811
isogroup=18010 -3.48727896286811
isogroup=18035 -3.48727896286811
isogroup=18100 -3.48727896286811
isogroup=18351 -3.48727896286811
isogroup=18357 -3.48727896286811
isogroup=18818 -3.48727896286811
isogroup=18848 -3.48727896286811
isogroup=19884 -3.48727896286811
isogroup=20188 -3.48727896286811
isogroup=20232.1 -3.48727896286811
isogroup=20248 -3.48727896286811
isogroup=20424 -3.48727896286811
isogroup=20446 -3.48727896286811
isogroup=20671 -3.48727896286811
isogroup=20688 -3.48727896286811
isogroup=20983 -3.48727896286811
isogroup=21045 -3.48727896286811
isogroup=21608 -3.48727896286811
isogroup=21804 -3.48727896286811
isogroup=21900 -3.48727896286811
isogroup=21910 -3.48727896286811
isogroup=22012 -3.48727896286811
isogroup=22126 -3.48727896286811
isogroup=22284 -3.48727896286811
isogroup=22633 -3.48727896286811
isogroup=22900 -3.48727896286811
isogroup=22961 -3.48727896286811
isogroup=22974 -3.48727896286811
isogroup=22999 -3.48727896286811
isogroup=2310 -3.48727896286811
isogroup=23172 -3.48727896286811
isogroup=23186 -3.48727896286811
isogroup=23201 -3.48727896286811
isogroup=23314 -3.48727896286811
isogroup=23435 -3.48727896286811
isogroup=23485 -3.48727896286811
isogroup=23591 -3.48727896286811
isogroup=23667.1 -3.48727896286811
isogroup=23890 -3.48727896286811
isogroup=24289 -3.48727896286811
isogroup=24388 -3.48727896286811
isogroup=25429 -3.48727896286811
isogroup=25550 -3.48727896286811
isogroup=25624 -3.48727896286811
isogroup=25692 -3.48727896286811
isogroup=25852 -3.48727896286811
isogroup=26047 -3.48727896286811
isogroup=26060 -3.48727896286811
isogroup=26110 -3.48727896286811
isogroup=26219 -3.48727896286811
isogroup=26702 -3.48727896286811
isogroup=26764 -3.48727896286811
isogroup=26841 -3.48727896286811
isogroup=26906 -3.48727896286811
isogroup=26956 -3.48727896286811
isogroup=27019 -3.48727896286811
isogroup=27631 -3.48727896286811
isogroup=27833 -3.48727896286811
isogroup=27980 -3.48727896286811
isogroup=28211 -3.48727896286811
isogroup=28447 -3.48727896286811
isogroup=28799 -3.48727896286811
isogroup=29133 -3.48727896286811
isogroup=29231 -3.48727896286811
isogroup=29450 -3.48727896286811
isogroup=29743 -3.48727896286811
isogroup=30007 -3.48727896286811
isogroup=30264 -3.48727896286811
isogroup=30609 -3.48727896286811
isogroup=30628 -3.48727896286811
isogroup=30680 -3.48727896286811
isogroup=30949 -3.48727896286811
isogroup=31073 -3.48727896286811
isogroup=31318 -3.48727896286811
isogroup=31384 -3.48727896286811
isogroup=31407 -3.48727896286811
isogroup=31578 -3.48727896286811
isogroup=31767 -3.48727896286811
isogroup=31780 -3.48727896286811
isogroup=31896 -3.48727896286811
isogroup=31989 -3.48727896286811
isogroup=32010 -3.48727896286811
isogroup=32081 -3.48727896286811
isogroup=32091 -3.48727896286811
isogroup=32367 -3.48727896286811
isogroup=32384 -3.48727896286811
isogroup=32463 -3.48727896286811
isogroup=32632 -3.48727896286811
isogroup=32644 -3.48727896286811
isogroup=32651 -3.48727896286811
isogroup=3266 -3.48727896286811
isogroup=33152 -3.48727896286811
isogroup=33189 -3.48727896286811
isogroup=33316 -3.48727896286811
isogroup=33542 -3.48727896286811
isogroup=33569 -3.48727896286811
isogroup=33649 -3.48727896286811
isogroup=33787 -3.48727896286811
isogroup=33904 -3.48727896286811
isogroup=34015 -3.48727896286811
isogroup=34232 -3.48727896286811
isogroup=34426 -3.48727896286811
isogroup=34658 -3.48727896286811
isogroup=34693 -3.48727896286811
isogroup=34771 -3.48727896286811
isogroup=35003 -3.48727896286811
isogroup=35024 -3.48727896286811
isogroup=35373 -3.48727896286811
isogroup=35503 -3.48727896286811
isogroup=35528 -3.48727896286811
isogroup=35689 -3.48727896286811
isogroup=35735 -3.48727896286811
isogroup=35796 -3.48727896286811
isogroup=35832 -3.48727896286811
isogroup=35919 -3.48727896286811
isogroup=35941 -3.48727896286811
isogroup=36015 -3.48727896286811
isogroup=36281 -3.48727896286811
isogroup=36329 -3.48727896286811
isogroup=37022 -3.48727896286811
isogroup=37053 -3.48727896286811
isogroup=37162 -3.48727896286811
isogroup=37267 -3.48727896286811
isogroup=37352 -3.48727896286811
isogroup=37418 -3.48727896286811
isogroup=37625 -3.48727896286811
isogroup=37796 -3.48727896286811
isogroup=38132 -3.48727896286811
isogroup=38266 -3.48727896286811
isogroup=38574 -3.48727896286811
isogroup=38604 -3.48727896286811
isogroup=38932 -3.48727896286811
isogroup=39007 -3.48727896286811
isogroup=39017 -3.48727896286811
isogroup=39068 -3.48727896286811
isogroup=39120 -3.48727896286811
isogroup=39316 -3.48727896286811
isogroup=39491 -3.48727896286811
isogroup=3977.1 -3.48727896286811
isogroup=39779 -3.48727896286811
isogroup=39793 -3.48727896286811
isogroup=39952 -3.48727896286811
isogroup=39968 -3.48727896286811
isogroup=39992 -3.48727896286811
isogroup=40085 -3.48727896286811
isogroup=40132 -3.48727896286811
isogroup=40147 -3.48727896286811
isogroup=40444 -3.48727896286811
isogroup=40542 -3.48727896286811
isogroup=40738 -3.48727896286811
isogroup=40837 -3.48727896286811
